name,S_down,maxvalue,range1,range2,dmq,V_sum,S_ret,curvature,alt_stderr_mean_5,alt_rvalue_min_50,V1,V2,stability,std,level_shift_size,var,dnp,fft_abs_1,F1,asoc,F2,erbc_num10_focus4,erbc_num10_focus2,maxindex,minang,fft_imag_3,fft_imag_6,fft_abs_22,lumpiness,minindex,alt_stderr_max_10,retvalue,sumang,mac,S,retang,S_low,retindex,S_sum,alt_stderr_min_5,minvalue,alt_stderr_mean_10,swd_coeff_2,std1st_der,cv,fft_angle_2,maxang,fft_real_2,fft_real_5,alt_stderr_min_50,alt_stderr_max_5,fft_angle_3
20220909-170739-wfx,64.16696438,31.38165443,8.653407778,5.657629938,46.78065598,0.744758568,69.29709393,101.0191032,0.074983515,0.882063394,0.509023987,0.235734581,6.19185842,2.777489903,0.440056936,7.714450161,0.035196571,180.1730176,17,19.51447197,24,0.079276245,0.110370803,30,2.439243961,54.34441016,0.214922974,1.065164952,0.549211587,47,0.179140844,28.38587659,6.341842335,0.157374774,415.3263545,2.955734913,133.4640583,71,546.1226492,0.079974026,22.72824666,0.200322541,409.2860881,0.251372667,0.099709814,-108.9266699,2.652588621,-38.44984073,1.994149424,1.938666411,0.070629123,127.0710916
20230105-101657-15,114.6485809,31.23533974,12.36353223,7.449972355,77.17523527,0.845635229,107.217582,77.36625454,0.111674673,0.864459639,0.58873963,0.256895598,13.5590791,3.973486091,0.616443656,15.78859171,0.061310907,290.3763163,21,25.51649118,29,0.059077304,0.120744551,29,2.358035948,76.30981714,1.219230561,0.867027644,3.986418126,50,0.269671738,26.32177986,6.216675647,0.205778155,514.6149399,2.972346589,221.8661629,79,763.0600948,0.11662567,18.8718075,0.302901815,858.8786411,0.314451943,0.157521259,-124.7793301,2.565191359,-88.85773939,2.01873127,2.789424504,0.106368751,113.2837035
20230206-140852-16,78.48190794,34.17821971,8.178219673,4.821780331,34.03287719,0.582310245,63.80002657,108.5460775,0.068741085,0.869884753,0.389439032,0.192871213,5.188445063,2.512575156,0.407178028,6.313033913,0.017980452,163.6012376,21,18.6492787,25,0.08284115,0.110118222,27,2.579691926,36.8907793,-2.31443499,0.879522276,0.335911058,48,0.164924594,30.82178037,6.548000313,0.150397409,348.6830846,2.983955424,142.2819345,73,505.0255431,0.071814085,26.00000003,0.183962371,302.071179,0.221449762,0.082910331,-108.6631482,2.739066079,-37.05373475,8.665490744,1.587713918,0.065041085,141.6082474
20221215-012728-10,45.10272412,30.50188716,7.001887263,4.949973818,31.65724543,0.673330993,51.00000226,120.3994113,0.062106925,0.884367148,0.437617954,0.235713039,4.164372041,2.264106642,0.372498655,5.126178885,0.019665731,137.6898555,16,16.47985997,21,0.085232811,0.109609358,31,2.497595637,54.47115703,1.774476149,1.130012937,0.420914404,47,0.140546486,28.44997371,6.435837963,0.132902097,344.237538,2.934333332,96.10272638,68,430.5003294,0.066308428,23.49999989,0.165929648,273.61068,0.21963467,0.081589881,-95.0904269,2.729022336,-9.670521629,-2.825223904,1.404486568,0.057823608,125.8334672
20230109-103734-7,91.48532314,27.94210864,8.342054591,5.171698845,33.70794131,0.53913001,68.29854031,109.1614014,0.076884184,0.840689318,0.347585608,0.191544402,6.441118581,2.695299088,0.402175326,7.264637174,0.017668083,202.5322468,24,17.37919332,27,0.068603277,0.117332651,28,2.617818243,55.07538056,0.137447119,0.925642944,1.070210654,52,0.185152892,24.77175289,6.624753229,0.140154785,348.1040247,3.001816757,159.7838634,79,531.4193062,0.080311784,19.60005405,0.209287694,408.2029073,0.217690777,0.112785183,-126.3702292,2.778834817,-62.31753718,-0.059887171,1.948517747,0.073488986,106.4147021
20230110-093542-4,96.33008359,34.83215262,10.83215252,7.246739787,75.49169278,0.843555117,92.37499791,83.06778615,0.096348235,0.866025416,0.541607626,0.301947491,10.08933576,3.465322374,0.545659586,12.00845915,0.048443369,236.7442767,20,22.81392682,24,0.07373606,0.111502483,29,2.351973024,63.23339386,2.325369471,0.864530562,1.995201837,49,0.215059836,31.24673989,6.213963038,0.183983281,512.6682991,2.903266213,188.7050815,73,710.8723114,0.102766402,24.0000001,0.258856788,657.8457649,0.291631622,0.114256821,-110.2713125,2.631005995,-52.88190627,-2.23181582,2.598075469,0.089591284,126.4663941
20230109-111957-9,103.4286854,36.4504406,11.77222079,7.271753332,79.0437692,0.861982346,118.2251864,81.14448514,0.101240807,0.872293669,0.619590568,0.242391778,11.23059335,3.642540681,0.596320796,13.26810262,0.06177491,251.1181242,19,23.92035866,30,0.07211457,0.116078175,29,2.349087463,65.75384146,-3.138572366,1.235263372,2.417450109,48,0.236086098,31.94997314,6.206397468,0.192906118,508.236889,2.958584416,221.6538718,78,756.8795829,0.107074241,24.6782198,0.273413686,691.7011295,0.305900938,0.117680683,-113.0895637,2.57411796,-62.43868103,2.572775273,2.472615678,0.095096279,122.8364029
20230110-101303-9,106.0447738,39.89546691,12.52365928,7.23137177,102.0739684,0.897671884,89.70480975,74.81665199,0.115071078,0.865591068,0.596364727,0.301307157,14.60785543,4.034482218,0.630396863,16.27704677,0.082380192,291.7452964,21,25.46477584,24,0.070955677,0.113987548,29,2.311194846,62.59793356,-6.302429809,2.355391418,3.109440862,50,0.272393571,34.6031794,6.17411719,0.205361095,537.2019942,2.920371314,195.7495835,74,742.1905972,0.121406699,27.37180763,0.312425342,862.9988623,0.331002697,0.118647524,-110.8321178,2.607455009,-63.71152207,4.546665479,2.782204348,0.108610772,125.3045945
20220909-160800-wxj,19.24226673,26.10056811,4.244128544,5.237093874,23.9827174,0.572868935,82.16325245,177.6239973,0.039604363,0.954795409,0.385829868,0.187039067,3.243917804,1.976455493,0.223905585,3.906376317,0.010294421,143.409971,11,12.75756818,28,0.095161267,0.094698734,32,2.588458639,37.71790049,13.09565812,3.324160323,0.060291835,43,0.08308823,27.09353344,6.574290796,0.102883614,320.0534243,2.984168862,101.4055192,71,417.0866253,0.043537429,21.85643957,0.102776296,158.6490128,0.174692097,0.076583897,-91.73970484,2.762406458,-1.116387685,1.121269177,0.95636022,0.034674474,129.7075338
20230110-093514-4,80.17434181,34.30111074,9.801110854,6.77175291,54.92233067,0.756123437,117.7500034,88.37473645,0.089801591,0.875090029,0.544506159,0.211617278,8.931488494,3.113323648,0.503908294,9.692784139,0.03489583,232.6120031,18,24.54914819,32,0.076636496,0.109564236,29,2.434436487,55.61746109,-2.225689157,0.313243685,0.72488202,47,0.211626433,31.2717528,6.337070202,0.197977002,444.0743975,2.986995822,197.9243452,79,667.1495129,0.093601162,24.49999989,0.241700534,468.884506,0.280100248,0.103838374,-109.0226914,2.623033022,-38.8892417,5.523484263,2.34083732,0.085717858,131.8770199
20220805-154616-韩师,27.31685781,27.59353341,5.271753235,5.282048114,24.46385874,0.565581544,102.5866993,148.8328761,0.047914803,0.931657275,0.40551948,0.160062064,2.841385957,1.940170803,0.27249865,3.764262744,0.015688659,119.5775418,13,15.33116691,33,0.092353921,0.100916958,31,2.597621402,34.35133713,4.076153964,1.899486524,0.065418289,44,0.11224111,27.60382829,6.58394188,0.123638443,315.2145061,2.997023112,129.9035572,77,456.150697,0.051549909,22.32178017,0.125019348,183.3093456,0.196406715,0.0740147,-92.47397227,2.753319981,-3.07173708,3.223807002,1.029240759,0.043869542,139.0411055
20230110-101817-9,104.5177165,36.57162456,11.34337792,7.399946267,75.48139277,0.835727835,123.3743274,79.64729011,0.100912414,0.879324983,0.597019891,0.238707944,11.08829041,3.538252728,0.570677749,12.51923237,0.048165234,251.234415,19,23.73075764,31,0.073868367,0.111553986,28,2.369044355,57.36128857,-2.912447914,0.980319623,1.96543632,47,0.23559058,32.62819291,6.253868392,0.191377078,500.4364489,2.957695001,227.8920438,78,759.8264434,0.106259947,25.22824664,0.272735971,655.950431,0.29508556,0.112659978,-107.3983732,2.613262401,-47.66473331,-0.259318094,2.375289406,0.095737843,131.4092348
20230111-160338-2,65.59333606,27.79700051,8.297000601,4.578165546,30.9656505,0.604012151,78.67822252,107.8877427,0.077739161,0.888508276,0.460944478,0.143067673,7.042957456,2.575566055,0.425000002,6.633540505,0.021995381,206.2508068,18,17.14776424,32,0.074745465,0.112978038,29,2.567571295,23.63491062,-5.921020939,2.533897076,0.265362404,47,0.192384693,24.07816546,6.596064255,0.138288421,335.7270877,3.053255985,144.2715586,79,496.6172729,0.081173395,19.49999991,0.211051221,301.269666,0.220986547,0.108927475,-104.5058056,2.747242216,-28.05532914,6.074017089,1.575154065,0.0741749,143.037753
20230105-102343-13,86.14135672,29.32527518,9.468835725,5.337147636,39.95010521,0.621014039,77.96328243,103.2349714,0.081115548,0.859306521,0.430401624,0.190612416,7.472376909,2.945067451,0.470594033,8.673422294,0.024727659,205.6710097,22,19.27691346,28,0.069752772,0.120491897,29,2.546802735,45.88970638,-6.262527506,2.74685083,1.09473933,51,0.192881109,25.19358709,6.511515137,0.15545898,373.9515315,2.99336069,164.1046391,79,558.9499971,0.085174771,19.85643945,0.219739771,451.9959447,0.238914985,0.120338839,-117.2353634,2.718723431,-61.6443093,1.000274175,1.800493564,0.077351471,117.5194213
