name,S_down,maxvalue,range1,range2,dmq,V_sum,S_ret,curvature,alt_stderr_mean_5,alt_rvalue_min_50,V1,V2,stability,std,level_shift_size,var,dnp,fft_abs_1,F1,asoc,F2,erbc_num10_focus4,erbc_num10_focus2,maxindex,minang,fft_imag_3,fft_imag_6,fft_abs_22,lumpiness,minindex,alt_stderr_max_10,retvalue,sumang,mac,S,retang,S_low,retindex,S_sum,alt_stderr_min_5,minvalue,alt_stderr_mean_10,swd_coeff_2,std1st_der,cv,fft_angle_2,maxang,fft_real_2,fft_real_5,alt_stderr_min_50,alt_stderr_max_5,fft_angle_3
20221019-223448-19102022ipds01,0.151428204,0.488414693,0.248247651,0.250508665,0.156432335,0.260688097,0.41473218,0.963452829,0.221309254,0.518751485,0.272296351,0.270491962,0.063074658,0.214247502,0.234179241,0.078211332,0.050382552,0.163846481,0.36,0.246163109,0.772727273,0.765717908,0.439581657,1.0,0.742251144,0.354348806,0.724983845,0.195248052,0.013643608,0.333333333,0.19574608,0.516009138,0.731278982,0.24616311,0.245618977,0.792632341,0.24580829,0.904761905,0.245478229,0.198623422,0.554440514,0.216177217,0.084074268,0.227453156,0.196564234,0.46593446,0.705500171,0.689241575,0.212132859,0.270178455,0.224745557,0.46601123
20221018-224023-1812022ipds05,0.496681552,0.402830893,0.600528368,0.555758908,0.248515536,0.574784432,0.670523479,0.312537218,0.592622078,0.509208107,0.593445452,0.507690153,0.380478827,0.585282144,0.641167149,0.389140022,0.217589699,0.550973339,0.52,0.469038011,0.681818182,0.415086234,0.492192493,0.4,0.404591197,0.414721963,0.578450399,0.133068771,0.142675739,0.375,0.500008431,0.355447661,0.436454506,0.46903801,0.622526898,0.591092429,0.615893452,0.857142857,0.621216922,0.529405842,0.302277837,0.585210883,0.362663792,0.502800388,0.643435043,0.408721788,0.42765576,0.511682855,0.333919283,0.614677061,0.576234642,0.614782412
20221018-223212-18102022ipds02,0.29204692,0.400152828,0.456193053,0.393640407,0.208036389,0.439871867,0.63392253,0.48230489,0.43544232,0.644431369,0.499176542,0.344152309,0.221399763,0.428540797,0.474462754,0.230647874,0.22423454,0.376710799,0.44,0.346872559,0.863636364,0.601641834,0.442688181,0.4,0.550074629,0.324772886,0.467994353,0.15955765,0.024016676,0.291666667,0.418046765,0.369102622,0.556799172,0.346872558,0.432492792,0.759467077,0.471559588,0.952380952,0.449350501,0.384251264,0.369365386,0.426027119,0.191988848,0.412295146,0.465789792,0.511965641,0.475863302,0.662663579,0.568747879,0.371433818,0.427906392,0.698481743
20221018-222923-18102022ipds01,0.369111344,0.506268456,0.567824957,0.547017024,0.203166684,0.649079804,0.507964225,0.329437118,0.594236581,0.580848109,0.656755085,0.581660437,0.390411622,0.601146531,0.628388769,0.40739436,0.582332617,0.536124025,0.44,0.455766727,0.5,0.525548388,0.387690121,0.4,0.32860658,0.48570486,0.343789268,0.275558676,0.140287542,0.291666667,0.532889623,0.475609846,0.363536442,0.455766729,0.606755181,0.507653306,0.434763012,0.571428571,0.534543043,0.527807471,0.417345288,0.579287679,0.356258779,0.579406675,0.567911005,0.550111339,0.368690484,0.669134215,0.568184774,0.553962239,0.580225519,0.665135467
20221016-223349-161022ipds01,0.151075075,0.759013472,0.289302682,0.250498441,0.723437592,0.442325444,0.296222037,0.640573348,0.312611423,0.793159532,0.509196247,0.335401542,0.124529119,0.30505486,0.350066741,0.133745406,0.084038872,0.273173615,0.24,0.284968107,0.5,0.807638676,0.338104307,0.6,0.548464029,0.257963226,0.509256734,0.216998435,0.013612679,0.125,0.280685676,0.773095541,0.569299037,0.284968109,0.340517409,0.779599444,0.168297708,0.380952381,0.267227355,0.275936716,0.794360588,0.304730332,0.105368204,0.289876205,0.195690856,0.615343875,0.504165821,0.763852156,0.616949777,0.239161645,0.311652286,0.770789897
20221014-225152-141022ipds,0.840603927,0.703666806,0.791976479,0.667470988,0.473141524,0.746277581,0.782109944,0.210528012,0.690818998,0.557697937,0.773036803,0.631201427,0.476868732,0.686751412,0.846253522,0.512914683,0.755909774,0.624330025,0.56,0.572682895,0.590909091,0.45805711,0.529623422,0.2,0.237849571,0.497820463,0.601414618,0.652114363,0.68046351,0.375,0.513102392,0.605989379,0.28398894,0.572682894,0.840890287,0.474153891,0.891132088,0.761904762,0.865859145,0.635129293,0.49863933,0.679255124,0.478170649,0.698451419,0.547122265,0.426659029,0.280163231,0.466057433,0.085309637,0.677895932,0.661712504,0.558560273
20221014-224646-141022ipds,0.248238154,0.463647952,0.422232638,0.46966924,0.176215554,0.479811004,0.652505203,0.473446742,0.434749683,0.716008302,0.499727185,0.431185873,0.241218646,0.469574875,0.443246661,0.2683036,0.229295378,0.421244348,0.4,0.364189013,0.727272727,0.670193692,0.298976453,0.4,0.503025779,0.330988726,0.377174768,0.063196472,0.034685822,0.25,0.387962663,0.479282509,0.513426004,0.364189012,0.501756837,0.653911145,0.457892521,0.761904762,0.482961126,0.390031431,0.446700803,0.420285535,0.212772207,0.438891909,0.445041192,0.551100773,0.478485422,0.707332796,0.621585576,0.39644926,0.423152975,0.740269955
20221012-224916-12102022ipds02,0.316063859,0.812574763,0.537862809,0.506109095,0.995063371,0.723622591,0.508262326,0.338365431,0.516483071,0.941328531,0.74400946,0.622370879,0.299306175,0.532796681,0.599358349,0.331646564,0.493883538,0.446136315,0.36,0.461234054,0.363636364,0.801364315,0.256758018,0.2,0.258243938,0.215482999,0.312623247,0.165822733,0.208096067,0.166666667,0.395014121,0.791458855,0.302018706,0.461234052,0.649573165,0.48146791,0.40373071,0.285714286,0.545554472,0.470438163,0.725812975,0.500128959,0.225644721,0.574211014,0.348762625,0.760584553,0.300665108,0.891794014,0.873381313,0.194531159,0.49695948,0.884049198
20221012-224640-12102022ipds01,0.330048056,0.381292113,0.516103145,0.571913501,0.326077552,0.576297117,0.915441573,0.377962061,0.478699947,0.875242279,0.641698675,0.442894838,0.261870801,0.507808202,0.548619513,0.305838166,0.396774473,0.410070168,0.4,0.469151914,0.909090909,0.709870446,0.200776622,0.0,0.410098528,0.245119797,0.394179025,0.325542113,0.202516866,0.166666667,0.384977769,0.382757582,0.398674148,0.469151913,0.582813529,0.637214656,0.677560617,0.857142857,0.622990906,0.428667683,0.322348578,0.464276471,0.228867515,0.540754808,0.553977615,0.719277761,0.274338623,0.850502858,0.822289949,0.259486169,0.469553748,0.853317096
20221006-223841-06102022ipds01,0.298585686,0.588281504,0.429561611,0.48632483,0.78688598,0.454066398,0.624109517,0.496541887,0.416325385,0.845412643,0.461583849,0.428431877,0.201626252,0.425201453,0.459350387,0.227703199,0.179222416,0.349860879,0.44,0.311012757,0.772727273,0.729704865,0.289760722,0.0,0.528931303,0.21554274,0.396403643,0.152411999,0.07557859,0.208333333,0.352302652,0.609665714,0.535073001,0.311012758,0.461801437,0.603665073,0.469007768,0.761904762,0.465158127,0.372085845,0.562793041,0.407690095,0.195975213,0.408611492,0.352221369,0.631577955,0.537854369,0.766948694,0.881303954,0.249845584,0.408235948,0.809399002
